Email (Subject +Body),Label
"Subject: Request Feedback Testing PaDi UMKM
Body: Dear Account Manager, apakah sudah ada update dari hasil UAT PaDi UMKM kemarin? KamiButuh feedback untuk dokumen handover.",Follow-Up Needed
"Subject: Follow-up ApprovalBandwidth Netmonk
Body: Selamat pagi, status persetujuan kapasitasBandwidth Netmonk oleh tim Infra seperti apa? Tim AM meminta info untuk update klien hari ini.",Follow-Up Needed
"Subject: Permintaan Klarifikasi Integrasi ERP Antares Eazy
Body: Halo Tim, mohon info detail skema integrasi Antares Eazy ke ERP yang diminta klien PD Suryono. Tim Dev menunggu input untuk simulasi teknis.",Follow-Up Needed
"Subject: Konfirmasi Status Whitepaper Pijar Sekolah
Body: Hai Kak Ferdi, apakah whitepaper Pijar Sekolah sudah dikirim ke Fadli dari PT Maju Jaya? Mereka tunggu dokumen tersebut sebelum FGD.",Follow-Up Needed
"Subject: Tindak Lanjut Meeting Implementasi neuCentrIX
Body: Pagi Kak Wulan, apakah jadwal meeting dengan tim teknis neuCentrIX sudah dikonfirmasi? Kami perlu update untuk agenda rollout minggu depan.",Follow-Up Needed
"Subject: Reminder Draft Proposal Indibiz
Body: Halo TimBidang Produk, klien PT Sinergi Global menunggu draft proposal Indibiz. Mohon update-nya ya, agarBisa segera kami follow-up.",Follow-Up Needed
"Subject: Follow-up Request Revisi SLABigBox
Body: Hi all, apakah revisi SLABigBox sudah disetujui oleh pihak legal? Perlu kami lampirkan dalam RFP versi final.",Follow-Up Needed
"Subject: Konfirmasi Estimasi Deployment Wifi Manage
Body: Dear Kak Intan, mohon estimasi waktu deployment layanan Wifi Manage Service untuk siteBali. Klien meminta jadwal pasti untuk persiapan internalnya.",Follow-Up Needed
"Subject: Update Status Testing MyIndiHome
Body: Selamat siang, apakah sudah ada hasil testing MyIndiHome dari tim QA? Klien kami minta jaminan sebelum mereka sign off.",Follow-Up Needed
"Subject: Follow-up Sertifikat SSL Telkom.co.id
Body: Halo Tim Infra, tolong konfirmasi jika proses perpanjangan SSL domain utama sudah dilakukan. Masa aktif akan habisBesok.",Follow-Up Needed
"Subject: Tindak Lanjut Koordinasi VPN Telkomsel
Body: Pagi Kak Alex,Bisakah konfirmasi troubleshooting VPN Telkomsel dari sisi NOC?Banyak user remote masih terdampak.",Follow-Up Needed
"Subject: Request Dokumen Kapasitas neuCentrIX
Body: Dear Tim, mohon dokumen lengkap mengenai kapasitas dan lokasi POP neuCentrIX dikirimkan hari ini. Klien inginBandingkan dengan penyedia lain.",Follow-Up Needed
"Subject: Konfirmasi Approval Implementasi PaDi UMKM
Body: Hai Tim,Bagaimana status approval dari manajemen untuk rollout PaDi UMKMBatch 3? Kami tunggu sebelum lanjutkan provisioning.",Follow-Up Needed
"Subject: Permintaan Update Estimasi Harga Indibiz
Body: Halo Kak Adit, apakah sudah tersedia estimasi harga terbaru untuk paket Indibiz? Dibutuhkan untuk keperluan negosiasi harga ke klien.",Follow-Up Needed
"Subject: Follow-up Dokumen Netmonk
Body: Dear Team, harap update apakah dokumen teknis Netmonk versi April sudah dikirim ke pihak procurement. Mereka tidak menemukannya di email sebelumnya.",Follow-Up Needed
"Subject: Re: Penjadwalan Demo Antares Eazy
Body: Hi Kak Mutia, client available Rabu atau Kamis minggu ini. Mohon tentukan waktu demo layanan Antares Eazy.",Follow-Up Needed
"Subject: Follow-up Revisi Estimasi HargaBigBox
Body: Halo Kak Arya,Bagaimana status revisi estimasi hargaBigBox yang sempat dibahas minggu lalu? Perlu kami sesuaikan dalam simulasi costing ke klien.",Follow-Up Needed
"Subject: Konfirmasi Approval Dokumen OCA
Body: Dear Team, apakah dokumen teknis OCA sudah mendapatkan approval final dari tim QA? Klien dari UD Prasetyo menanyakannya hari ini.",Follow-Up Needed
"Subject: Klarifikasi Topologi Wifi Manage Service
Body: Pagi Tim NOC, kami perlu diagram topologi terkini untuk Wifi Manage Service. Klien ingin memverifikasi sebelum site survey.",Follow-Up Needed
"Subject: Update Proposal PaDi UMKM
Body: Dear Kak Lestari, apakah ada update mengenai status pengiriman proposal PaDi UMKM ke PT Sinergi Global? Perlu kami arsipkan di CRM.",Follow-Up Needed
"Subject: Status Uji Coba Netmonk
Body: Hi Engineering,Bagaimana status trial Netmonk untuk Perum Halimah? Mohon kirimkan hasil log dan feedback teknisnya.",Follow-Up Needed
"Subject: Konfirmasi Integrasi Indibiz
Body: Selamat pagi, apakah sistem Indibiz sudahBerhasil terhubung ke platform ERP demo? Pihak IT klien ingin test integrasi minggu ini.",Follow-Up Needed
"Subject: Follow-up Penerbitan SLA Pijar Sekolah
Body: Halo Tim Legal, tolong konfirmasi jika dokumen SLA Pijar Sekolah sudah diterbitkan dan ditandatangani oleh kedua pihak.",Follow-Up Needed
"Subject: Revisi Proposal Antares Eazy
Body: Dear TimBidang Produk, mohon revisi padaBagian SLA dan timeline implementasi dalam dokumen Antares Eazy sebelum kami kirimkan ke klien.",Follow-Up Needed
"Subject: Permintaan Jadwal Koordinasi Wifi Manage
Body: Hi Kak Tito, apakahBisaBantu cek ketersediaan waktu meeting untuk koordinasi teknis Wifi Manage Service dengan klien Senin depan?",Follow-Up Needed
"Subject: Follow-up Status Implementasi neuCentrIX
Body: Pagi, apakah site Surabaya untuk layanan neuCentrIX sudah aktif? Klien dari area timurButuh konfirmasi untuk perencanaan trafik.",Follow-Up Needed
"Subject: Status Rencana Handover CRM Internal
Body: Hai Kak Sari, tim Operation menanyakan kapan finalisasi handover aplikasi CRM internal dijadwalkan. Perlu koordinasi sebelum cut-off sistem lama.",Follow-Up Needed
"Subject: Permintaan Update Testing MyTelkomsel
Body: Dear SOC Team, apakah mitigasi untuk serangan DDoS pada MyTelkomsel sudah selesai diuji? KlienBesar menanyakan laporan akhir mitigasi.",Follow-Up Needed
"Subject: Permintaan Panduan Implementasi Indibiz
Body: Halo, apakah panduan teknis dan user guide Indibiz sudah dirilis? Klien dari sektor pendidikan menunggu softcopy-nya untuk onboarding.",Follow-Up Needed
"Subject: Konfirmasi UjiBeban neuCentrIX
Body: Hi Team Data Center, apakah pengujianBeban layanan neuCentrIX siteBandung sudah dilakukan? Kami ingin laporkan performa awal ke manajemen.",Follow-Up Needed
"Subject: Tindak Lanjut Akses Trial PaDi UMKM
Body: Pagi Kak Awan, apakah akses trial PaDi UMKM sudah diberikan ke pihak klien? Mereka tidakBisa login ke dashboard saat testing semalam.",Follow-Up Needed
"Subject: Reminder EstimasiBandwidth MyIndiHome
Body: Halo Kak Arifin, mohon segera kirim estimasiBandwidth rata-rata untuk pengguna MyIndiHome di area Jabodetabek. Dibutuhkan untuk analisis trafik.",Follow-Up Needed
"Subject: Follow-up Template Penawaran OCA
Body: Dear Team, kapan template penawaran harga OCA terbaruBisa dibagikan ke Account Manager? Kami perlu sesuaikan untuk project manufacturing.",Follow-Up Needed
"Subject: Permintaan Update Status Testing SSL Telkom
Body: Hai Tim Keamanan, apakah proses validasi sertifikat SSL wildcard Telkom sudahBerjalan lancar? Client request update progress hari ini.",Follow-Up Needed
"Subject: Konfirmasi Tersedianya Dokumentasi APIBigBox
Body: Dear Developer Team, apakah dokumentasi APIBigBox untuk integrasi third-party sudah tersedia? Kami diminta kirim file teknisnya minggu ini.",Follow-Up Needed
"Subject: Reminder Klarifikasi MyCarrier
Body: Halo Kak Zidan, tim marketing masih tunggu penjelasan soal proses fallback di MyCarrier untuk layanan PSTN. Mohon dibantu segera.",Follow-Up Needed
"Subject: Tindak Lanjut Implementasi VPN Telkomsel
Body: Pagi, apakah modul VPN Telkomsel sudah terdeploy untukBatch terakhir?Banyak user remote melaporBelumBisa terkoneksi.",Follow-Up Needed
"Subject: Konfirmasi Kesesuaian Topologi Wifi Manage
Body: Dear Engineering, apakah skema topologi Wifi Manage sudah disesuaikan dengan request dari sektor keuangan? Klien minta verifikasi hari ini.",Follow-Up Needed
"Subject: Update Status Tender PaDi UMKM
Body: Hai Tim Legal, apakah PaDi UMKM sudah masuk shortlist vendorBUMN Group 4? KamiButuh info untuk rencana join Q&A minggu depan.",Follow-Up Needed
"Subject: Permintaan Feedback Tes LoadBigBox
Body: Selamat siang,Bagaimana hasil testing load untukBigBox minggu lalu? Harap kirim log summary agarBisa dilaporkan ke klien enterprise.",Follow-Up Needed
"Subject: Konfirmasi Formulir Konfigurasi VPN
Body: Dear IT Team, apakah formulir konfigurasi VPN sudah diteruskan ke Telkomsel Enterprise Team? Klien minta aktivasi ulang Jumat ini.",Follow-Up Needed
"Subject: Follow-up Jadwal Trial Antares Eazy
Body: Hai Kak Ayu, apakah jadwal trial Antares Eazy untuk klien PT Nurdiyanti masih on track? Mereka perlu lock jadwal hari ini.",Follow-Up Needed
"Subject: Reminder Timeline Deployment Netmonk
Body: Dear Tim Infra, kamiButuh update schedule instalasi Netmonk untuk region Kalimantan. Client ingin jalankan testBefore deployment selesai.",Follow-Up Needed
"Subject: Permintaan Jadwal Review Keamanan SSL
Body: Hai Tim SOC, apakah review tahunan terhadap kebijakan SSL sudah dijadwalkan minggu ini? Vendor eksternal minta akses untuk audit.",Follow-Up Needed
"Subject: Konfirmasi Implementasi Secure Email Zimbra
Body: Dear Security, apakah Zimbra sudah menggunakan koneksi TLS secara penuh? Kami perlu sampaikan laporan audit ke klien hari ini.",Follow-Up Needed
"Subject: Tindak Lanjut Status SLA Wifi Manage Service
Body: Halo Tim Dokumen, klien startup menunggu draft SLA Wifi Manage Service. Mohon segera dikirim agar proses POBisa dimulai.",Follow-Up Needed
"Subject: Follow-up Rollout Layanan neuCentrIX
Body: Hai Kak Rizky, rollout layanan neuCentrIX ke site Pekanbaru apakah masih sesuai jadwal? Klien ingin lakukan inspeksi awal pekan depan.",Follow-Up Needed
"Subject: Permintaan Update Harga Netmonk
Body: Dear Tim Komersial, mohon share struktur harga Netmonk untuk segmen pendidikan & kesehatan. Klien minta disesuaikan dengan anggaran terbatas.",Follow-Up Needed
"Subject: Reminder Integrasi TelkomPay keBigBox
Body: Pagi Kak Lutfy,Bagaimana progres integrasi TelkomPay ke platformBigBox? TimBackend menunggu skema auth token dari sisi kalian.",Follow-Up Needed
"Subject: Klarifikasi Use Case PaDi UMKM
Body: Hai Tim Produk, klien manufacturing ingin tahu apakah PaDi UMKM cocok untuk multi-tier distributor. Mohon kirim studi kasus serupa.",Follow-Up Needed
"Subject: Follow-up Format Teknis Proposal Pijar Sekolah
Body: Halo Kak Lina, apakah format teknis proposal Pijar Sekolah sudah pakai templateBaru? Tim PresentasiButuh sebelum sesiBersamaBoard Senin.",Follow-Up Needed
"Subject: Permintaan Detail Penerapan SLA Antares Eazy
Body: Halo Kak Didi, dokumen SLA Antares Eazy yang dibutuhkan untuk review komiteBelum diterima. MohonBantuannya agarBisa kami validasi internal.",Follow-Up Needed
"Subject: Konfirmasi Status Ketersediaan POP neuCentrIX
Body: Selamat siang, apakah POP Makassar untuk neuCentrIX sudah aktif? Klien luar Pulau Jawa ingin segera cek kelayakan lokasi deployment mereka.",Follow-Up Needed
"Subject: Reminder Jadwal Meeting Koordinasi OCA
Body: Pagi Kak Riana, terkait implementasi OCA untuk sektor retail, mohon konfirmasi ulang jadwal koordinasi teknis minggu ini.",Follow-Up Needed
"Subject: Tindak Lanjut Testing VPN Karyawan
Body: Dear IT Security, apakah testing VPN untuk remote employeeBatch 2 telah selesai? Mohon rekap hasil dan rekomendasi mitigasinya.",Follow-Up Needed
"Subject: Follow-up Status Formulir Validasi Netmonk
Body: Hai Tim, formulir validasi teknis untuk NetmonkBelum kami lihat di folder project. MohonBantuannya ya agarBisa kami submit sore ini.",Follow-Up Needed
"Subject: Konfirmasi Akses Akun DemoBigBox
Body: Halo, sudahkah akses akun demoBigBox diberikan ke PT Sinergi Global? Mereka ingin simulasi dashboard hari ini pukul 14.00.",Follow-Up Needed
"Subject: Permintaan Estimasi Timeline UAT Wifi Manage
Body: Selamat pagi, kamiButuh estimasi timeline UAT Wifi Manage Service untuk klien sektor pendidikan. Harap update dari tim devops.",Follow-Up Needed
"Subject: Follow-up Rekomendasi Integrasi PaDi UMKM
Body: Dear Tim Produk, klien enterprise menanyakanBest practice integrasi PaDi UMKM ke sistemBackend keuangan. Mohon dibantu review opsinya.",Follow-Up Needed
"Subject: Klarifikasi Kapasitas Antares Eazy
Body: Hai Kak Tito, klienBidang logistik ingin tahu apakah kapasitas throughput Antares Eazy mencukupi untuk 10.000 node. Mohon jawaban segera.",Follow-Up Needed
"Subject: Reminder PengirimanBrosur Wifi Manage
Body: Dear Account Manager, klien startupBelum menerimaBrosur Wifi Manage. Harap segera follow-up dengan tim marcomm.",Follow-Up Needed
"Subject: Permintaan Rekomendasi Paket neuCentrIX
Body: Pagi Kak, kamiButuh saran terkait paket neuCentrIX yang cocok untuk deployment hybrid cloud. Mohon share list konfigurasi danBenefit-nya.",Follow-Up Needed
"Subject: Konfirmasi Implementasi Sertifikat SSL
Body: Hai Tim Infra, apakah renewal SSL *.telkom.co.id sudah selesai? Kami perlu file trust chain untuk validasiBackend security.",Follow-Up Needed
"Subject: Follow-up Rencana Uji Performa TelkomPay
Body: Selamat siang, tolong update apakah jadwal pengujian performa sistem pembayaran TelkomPay sudah disepakati dengan vendor pengujian.",Follow-Up Needed
"Subject: Konfirmasi Versi API Netmonk
Body: Hi Developer, apakah API Netmonk sudah kompatibel dengan versi middleware yang digunakan di klien finansial? Kami perlu update sebelum presentasi.",Follow-Up Needed
"Subject: Permintaan Update Status UAT CRM
Body: Halo Kak Nisa, sudah ada kabar dari hasil UAT sistem CRM internal yang sempat error minggu lalu? OperasionalButuh kepastian cutover-nya.",Follow-Up Needed
"Subject: Follow-up Pengiriman Estimasi Harga Pijar Sekolah
Body: Hai Kak Wahyu, mohon segera kirimkan estimasi harga paket Pijar Sekolah sesuai skenario 3 lokasi yang diminta tim pengadaan.",Follow-Up Needed
"Subject: Permintaan Progress Implementasi OCA
Body: Selamat pagi Tim Service Delivery, mohon kirim update progres implementasi OCA untuk klien Telkom SolutionBatch 2.",Follow-Up Needed
"Subject: Konfirmasi Aktivasi Paket Antares Eazy
Body: Dear Kak Galang, apakah paket Antares Eazy untuk CV Nurdiyanti sudah aktif? Kami perlu konfirmasi agarBisaBuka akses dokumentasi.",Follow-Up Needed
"Subject: Reminder Update Dokumen Studi KasusBigBox
Body: Hi Team Marcomm, mana update terakhir untuk dokumen studi kasusBigBox? Tim SalesButuhBahan presentasi mendadak hari ini.",Follow-Up Needed
"Subject: Follow-up Request Uji Coba Gratis Indibiz
Body: Selamat sore, apakah uji coba gratis Indibiz untuk PT Maju Jaya sudahBisa dijalankan? Klien minta mulai simulasi lusa.",Follow-Up Needed
"Subject: Konfirmasi Akses Login Platform PaDi UMKM
Body: Selamat siang, akses login platform PaDi UMKM untuk demoBelumBisa dipakai oleh klien. Mohon dicek apakah ada konfigurasi yang tertinggal.",Follow-Up Needed
"Subject: Permintaan LaporanBackup Sistem Zimbra
Body: Hai Kak Indra, mohon laporanBackup terakhir untuk server email Zimbra dikirim ke saya sore ini. Klien ingin cek kelengkapan SOP-nya.",Follow-Up Needed
"Subject: Klarifikasi Persyaratan Hosting neuCentrIX
Body: Halo Kak Tito, klien dari sektor keuangan ingin tahu apakah layanan neuCentrIX mendukung sertifikasi ISO27001? TolongBantu konfirmasinya.",Follow-Up Needed
"Subject: Permintaan Info Layanan Pijar Sekolah
Body:
 Salam hangat,
 We’re planning a campus-wide tech upgrade and found Pijar Sekolah relevant. Could you provide an updated productBrochure and pricing model?
 
 We are currently evaluating several solutions and would appreciate if you could provide detailed information including pricing tiers, support availability, and coverage area. Also, if you have documentation orBrochures, please include them.
 
 Terima kasih atas perhatian danBantuannya.
 Salam,
 Fadli - IT Support PT Maju Jaya",Client Inquiry
"Subject: Permintaan Info Layanan OCA
Body:
 Halo Tim Telkom,
 Does OCA offer APIs for third-party system integration? We'd also like to review SLA details and typical deployment durations.
 
 Kami juga ingin mengetahui detail terkait SLA, waktu implementasi, serta contoh studi kasus penggunaan produk ini di perusahaan lain (jika ada). Apakah tersediaBrosur atau dokumen resmi yangBisa kami pelajari lebih lanjut?
 
 Looking forward to your prompt reply.
 Warm regards,
 Putri A.
Business Development",Client Inquiry
"Subject: Request for Information on Indibiz
Body:
 Halo Tim Telkom,
 Our team is considering a pilot deployment of Indibiz. What’s the recommended onboarding process and available support packages?
 
 Kami juga ingin mengetahui detail terkait SLA, waktu implementasi, serta contoh studi kasus penggunaan produk ini di perusahaan lain (jika ada). Apakah tersediaBrosur atau dokumen resmi yangBisa kami pelajari lebih lanjut?
 
Best regards,
 Andi Santoso
 Procurement Officer
 PT Sinergi Global",Client Inquiry
